City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current description
259,Bilibino,RU,2021-04-10 01:30:07,68.0546,166.4372,6.12,61,7,3.22,clear sky
260,Teya,RU,2021-04-10 01:30:07,60.3778,92.6267,27.5,83,49,2.84,scattered clouds
261,Nemuro,JP,2021-04-10 01:27:07,43.3236,145.575,42.8,49,75,12.66,broken clouds
262,Puerto Leguizamo,CO,2021-04-10 01:30:08,-0.1934,-74.7819,73.49,96,100,2.13,overcast clouds
263,Dunmore Town,BS,2021-04-10 01:30:08,25.5,-76.65,74.39,63,27,13.35,scattered clouds
264,Natal,BR,2021-04-10 01:26:17,-5.795,-35.2094,78.8,83,0,10.36,clear sky
265,Zyryanka,RU,2021-04-10 01:30:09,65.75,150.85,9.66,78,100,14.03,overcast clouds
266,Esperance,AU,2021-04-10 01:30:09,-33.8667,121.9,64.4,55,90,10.36,overcast clouds
267,Panguna,PG,2021-04-10 01:30:09,-6.3164,155.4848,80.08,70,43,2.55,light rain
268,Tommot,RU,2021-04-10 01:27:14,58.9564,126.2925,21.22,91,100,10.51,snow
269,Los Llanos De Aridane,ES,2021-04-10 01:30:10,28.6585,-17.9182,64.4,72,0,4.61,clear sky
270,Bergen,NO,2021-04-10 01:30:10,60.392,5.328,33.01,100,75,2.3,light snow
271,Labuhan,ID,2021-04-10 01:30:10,-6.8844,112.2051,83.32,75,76,0.85,broken clouds
272,Tezu,IN,2021-04-10 01:30:11,27.9167,96.1667,77.02,58,52,3.04,broken clouds
273,Turhal,TR,2021-04-10 01:30:11,40.3875,36.0811,35.6,60,75,14.97,broken clouds
274,Davila,PH,2021-04-10 01:30:11,18.4726,120.5763,87.8,48,20,5.75,few clouds
275,North Platte,US,2021-04-10 01:30:12,41.1239,-100.7654,42.8,70,75,12.66,broken clouds
276,Dunedin,NZ,2021-04-10 01:26:01,-45.8742,170.5036,54.0,92,100,1.01,light rain
277,Tomatlan,MX,2021-04-10 01:27:26,19.9333,-105.25,75.29,63,0,4.07,clear sky
278,Vigrestad,NO,2021-04-10 01:30:12,58.5667,5.7,33.01,95,22,16.04,few clouds
279,Pachino,IT,2021-04-10 01:30:12,36.7186,15.0907,39.2,87,5,2.3,clear sky
280,Sonoita,MX,2021-04-10 01:30:13,31.85,-112.8333,88.0,6,73,9.37,broken clouds
281,Tarakan,ID,2021-04-10 01:30:00,3.3,117.6333,78.8,89,75,5.75,moderate rain
282,Murbad,IN,2021-04-10 01:30:13,19.25,73.4,80.6,83,40,6.91,smoke
283,Tasiilaq,GL,2021-04-10 01:30:13,65.6145,-37.6368,23.0,80,100,4.61,overcast clouds
284,Gizo,SB,2021-04-10 01:30:14,-8.103,156.8419,83.91,73,83,8.19,light rain
285,Atherton,GB,2021-04-10 01:30:14,53.5237,-2.4935,37.99,64,6,3.06,clear sky
286,Lahij,YE,2021-04-10 01:30:14,13.1667,44.5833,69.66,50,8,3.85,clear sky
287,Marystown,CA,2021-04-10 01:30:15,47.1666,-55.1483,42.15,92,100,19.04,overcast clouds
288,Yaan,NG,2021-04-10 01:30:15,7.3833,8.5667,80.44,70,89,9.84,overcast clouds
289,Dikson,RU,2021-04-10 01:30:15,73.5069,80.5464,28.35,92,100,30.42,light snow
290,Iguape,BR,2021-04-10 01:30:16,-24.7081,-47.5553,70.48,89,52,2.66,broken clouds
291,Talnakh,RU,2021-04-10 01:30:16,69.4865,88.3972,23.04,94,100,14.16,overcast clouds
292,Cidreira,BR,2021-04-10 01:30:16,-30.1811,-50.2056,74.3,80,100,9.1,overcast clouds
293,Wexford,IE,2021-04-10 01:30:17,52.3342,-6.4575,37.0,83,55,3.0,broken clouds
294,Arman,RU,2021-04-10 01:30:17,59.7,150.1667,25.14,59,60,3.36,broken clouds
295,Aljezur,PT,2021-04-10 01:29:22,37.3191,-8.8033,56.62,94,78,6.26,broken clouds
296,Shubarshi,KZ,2021-04-10 01:30:17,48.5872,57.1869,47.77,63,7,16.2,clear sky
297,Touros,BR,2021-04-10 01:30:18,-5.1989,-35.4608,78.8,83,0,6.91,clear sky
298,Taksimo,RU,2021-04-10 01:30:18,56.3444,114.8794,21.25,47,16,9.01,few clouds
299,Grindavik,IS,2021-04-10 01:30:18,63.8424,-22.4338,26.6,80,20,6.91,few clouds
300,Taltal,CL,2021-04-10 01:30:18,-25.4,-70.4833,64.96,81,83,1.86,broken clouds
301,Havelock,US,2021-04-10 01:30:19,34.8791,-76.9013,68.0,81,100,4.0,overcast clouds
302,Ribeira Grande,PT,2021-04-10 01:30:19,38.5167,-28.7,59.77,88,100,16.78,overcast clouds
303,Pozo Colorado,PY,2021-04-10 01:30:19,-23.4923,-58.7972,80.96,55,100,5.01,overcast clouds
304,Butaritari,KI,2021-04-10 01:30:20,3.0707,172.7902,82.22,76,100,15.61,overcast clouds
305,Khipro,PK,2021-04-10 01:30:20,25.8285,69.3772,80.94,21,42,2.46,scattered clouds
306,Sahuaripa,MX,2021-04-10 01:30:20,29.05,-109.2333,80.28,12,71,7.11,broken clouds
307,Avera,US,2021-04-10 01:30:21,33.194,-82.5271,66.2,85,1,6.62,clear sky
308,Airai,TL,2021-04-10 01:30:21,-8.9266,125.4092,72.64,50,9,3.11,clear sky
309,Baykit,RU,2021-04-10 01:30:21,61.67,96.37,22.12,78,16,1.21,few clouds
310,Leh,IN,2021-04-10 01:30:22,34.1667,77.5833,26.69,53,19,1.43,few clouds
311,Saint-Francois,FR,2021-04-10 01:30:22,46.4154,3.9054,46.99,87,90,9.22,light rain
312,Manga,BF,2021-04-10 01:30:22,11.6636,-1.0731,87.66,13,60,8.08,broken clouds
313,Bredasdorp,ZA,2021-04-10 01:30:23,-34.5322,20.0403,62.6,94,100,5.08,overcast clouds
314,Araceli,PH,2021-04-10 01:30:23,10.5529,119.9913,82.4,75,34,15.66,scattered clouds
315,Tabas,IR,2021-04-10 01:30:23,33.5959,56.9244,70.88,18,69,5.53,broken clouds
316,Angola,AO,2021-04-10 01:30:24,-12.5,18.5,57.79,85,94,3.04,overcast clouds
317,Callaguip,PH,2021-04-10 01:30:24,18.0714,120.4867,87.8,48,20,5.75,few clouds
318,Pudozh,RU,2021-04-10 01:30:24,61.8099,36.5345,35.51,87,100,15.32,light rain
319,Teguise,ES,2021-04-10 01:30:24,29.0605,-13.564,64.4,77,0,3.44,clear sky
320,La Ronge,CA,2021-04-10 01:30:25,55.1001,-105.2842,37.4,44,15,5.75,few clouds
321,Bure,ET,2021-04-10 01:30:25,10.7,37.0667,65.3,24,77,3.27,broken clouds
322,Pandan,PH,2021-04-10 01:30:25,14.0453,124.1694,82.29,65,100,9.33,overcast clouds
323,Tiarei,PF,2021-04-10 01:30:26,-17.5333,-149.3333,86.0,66,40,5.75,scattered clouds
324,Aswan,EG,2021-04-10 01:30:26,24.0934,32.907,71.01,29,0,16.17,clear sky
325,Evensk,RU,2021-04-10 01:30:26,61.95,159.2333,22.23,64,0,8.41,clear sky
326,Nalut,LY,2021-04-10 01:30:27,30.3333,10.85,54.95,63,97,20.85,overcast clouds
327,San Andres,CO,2021-04-10 01:30:27,12.5847,-81.7006,80.6,83,75,6.91,broken clouds
328,Hailin,CN,2021-04-10 01:30:27,44.5833,129.4167,49.86,27,12,6.89,few clouds
329,Oistins,BB,2021-04-10 01:30:28,13.0667,-59.5333,78.8,65,20,9.22,few clouds
330,Mokrousovo,RU,2021-04-10 01:30:28,55.8103,66.7653,33.15,98,100,3.91,overcast clouds
331,Chara,RU,2021-04-10 01:30:28,56.9064,118.2631,18.27,65,100,8.66,overcast clouds
332,Alofi,NU,2021-04-10 01:30:28,-19.0595,-169.9187,78.8,78,99,5.75,overcast clouds
333,Bethel,US,2021-04-10 01:30:29,41.3712,-73.414,53.01,82,100,3.78,overcast clouds
334,Ovsyanka,RU,2021-04-10 01:30:29,55.9575,92.5519,37.4,56,0,6.71,light snow
335,Tres Arroyos,AR,2021-04-10 01:30:29,-38.3739,-60.2798,59.5,90,9,4.76,clear sky
336,Krasnyy Chikoy,RU,2021-04-10 01:30:30,50.3643,108.7512,37.06,50,100,7.63,overcast clouds
337,Dalby,AU,2021-04-10 01:30:30,-27.1833,151.2667,80.6,41,0,12.66,clear sky
338,Trincomalee,LK,2021-04-10 01:30:30,8.5711,81.2335,80.24,78,37,5.86,scattered clouds
339,Ferrol,ES,2021-04-10 01:30:31,43.4832,-8.2369,55.99,87,11,1.99,few clouds
340,Antofagasta,CL,2021-04-10 01:30:31,-23.65,-70.4,62.6,77,75,9.22,broken clouds
341,San Patricio,US,2021-04-10 01:30:31,28.017,-97.5169,80.6,78,1,11.5,clear sky
342,Chunskiy,RU,2021-04-10 01:30:32,56.0815,99.6342,28.38,68,98,6.62,overcast clouds
343,Huaibei,CN,2021-04-10 01:30:32,33.9744,116.7917,60.53,38,3,12.64,clear sky
344,Kargasok,RU,2021-04-10 01:30:32,59.0556,80.8572,37.42,72,99,4.03,overcast clouds
345,Charcas,MX,2021-04-10 01:30:33,23.1333,-101.1167,72.03,11,33,5.82,scattered clouds
346,Bambanglipuro,ID,2021-04-10 01:30:33,-7.95,110.2833,84.24,69,61,3.36,broken clouds
347,Minudasht,IR,2021-04-10 01:30:33,37.2289,55.3747,57.2,77,0,4.61,clear sky
348,Beloha,MG,2021-04-10 01:30:34,-25.1667,45.05,69.91,97,27,5.3,scattered clouds
349,Havoysund,NO,2021-04-10 01:30:34,70.9963,24.6622,19.4,73,75,9.98,broken clouds
350,Praya,CV,2021-04-10 01:30:34,14.9215,-23.5087,69.8,73,20,17.27,few clouds
351,Souillac,MU,2021-04-10 01:30:35,-20.5167,57.5167,77.0,88,75,9.22,light rain
352,Pangkalanbuun,ID,2021-04-10 01:30:35,-2.6833,111.6167,86.25,64,95,2.01,overcast clouds
353,Guerrero Negro,MX,2021-04-10 01:30:35,27.9769,-114.0611,60.4,82,36,19.1,scattered clouds
354,Bambous Virieux,MU,2021-04-10 01:30:36,-20.3428,57.7575,79.0,88,75,9.22,light rain
355,Gelnhausen,DE,2021-04-10 01:30:36,50.2,9.1833,48.0,70,100,12.46,overcast clouds
356,Colares,PT,2021-04-10 01:30:36,38.7992,-9.4469,62.01,86,95,11.5,overcast clouds
357,Juneau,US,2021-04-10 01:30:37,58.3019,-134.4197,35.6,69,75,5.75,broken clouds
358,Podujevo,XK,2021-04-10 01:28:04,42.9106,21.1931,32.0,69,0,2.3,clear sky
359,Sept-Iles,CA,2021-04-10 01:30:37,50.2001,-66.3821,42.8,36,1,5.75,clear sky
360,Clyde River,CA,2021-04-10 01:29:16,70.4692,-68.5914,5.0,85,1,3.44,clear sky
361,Sao Joao Da Barra,BR,2021-04-10 01:30:38,-21.6403,-41.0511,73.6,72,0,5.77,clear sky
362,Road Town,VG,2021-04-10 01:29:06,18.4167,-64.6167,77.0,65,40,9.22,scattered clouds
363,Uberaba,BR,2021-04-10 01:30:38,-19.7483,-47.9319,75.2,50,0,4.61,clear sky
364,Hami,CN,2021-04-10 01:30:38,42.8,93.45,56.5,33,100,9.8,overcast clouds
365,Songea,TZ,2021-04-10 01:27:08,-10.6833,35.65,59.88,96,58,2.73,broken clouds
366,Sao Felix Do Xingu,BR,2021-04-10 01:30:39,-6.6447,-51.995,73.47,88,47,1.72,light rain
367,Bacolod,PH,2021-04-10 01:30:39,10.6667,122.95,87.35,58,92,12.26,overcast clouds
368,Aurora,US,2021-04-10 01:30:40,39.7294,-104.8319,48.0,33,20,16.11,few clouds
369,Ostrovnoy,RU,2021-04-10 01:30:40,68.0531,39.5131,32.67,86,94,31.88,overcast clouds
370,Mahuta,TZ,2021-04-10 01:30:40,-10.8667,39.45,65.28,97,34,3.13,scattered clouds
371,Hadrut,AZ,2021-04-10 01:30:41,39.52,47.0318,53.19,73,99,5.95,overcast clouds
372,Padang,ID,2021-04-10 01:30:41,-0.9492,100.3543,78.8,89,20,2.3,few clouds
373,Tymovskoye,RU,2021-04-10 01:30:41,50.8456,142.655,37.15,71,44,3.6,scattered clouds
374,Chapais,CA,2021-04-10 01:30:41,49.7834,-74.8492,46.4,76,1,9.22,clear sky
375,Kirakira,SB,2021-04-10 01:30:42,-10.4544,161.9205,84.22,73,95,11.34,moderate rain
376,Fort Nelson,CA,2021-04-10 01:30:08,58.8053,-122.7002,28.4,64,75,16.11,broken clouds
377,Puerto Colombia,CO,2021-04-10 01:30:42,10.9878,-74.9547,78.8,83,20,5.75,few clouds
378,Russell,US,2021-04-10 01:30:43,32.3502,-85.1999,62.6,94,20,3.44,mist
379,Jumla,NP,2021-04-10 01:30:43,29.2747,82.1838,52.41,20,0,1.92,clear sky
380,Saint-Pierre,RE,2021-04-10 01:30:43,-21.3393,55.4781,77.0,69,100,5.75,overcast clouds
381,Lavrentiya,RU,2021-04-10 01:30:43,65.5833,-171.0,0.36,85,100,7.56,overcast clouds
382,San Juan,AR,2021-04-10 01:26:13,-31.5375,-68.5364,55.81,71,100,12.97,overcast clouds
383,Talas,TR,2021-04-10 01:30:44,38.6908,35.5538,33.8,75,90,12.66,light snow
384,Pestretsy,RU,2021-04-10 01:30:44,55.7531,49.6545,33.8,93,0,6.71,light snow
385,Barinas,VE,2021-04-10 01:30:45,8.6226,-70.2075,80.47,72,100,2.26,overcast clouds
386,Strezhevoy,RU,2021-04-10 01:30:45,60.7333,77.5889,30.2,80,0,4.47,clear sky
387,Slave Lake,CA,2021-04-10 01:30:08,55.2834,-114.769,41.0,45,75,6.91,broken clouds
388,Montreux,CH,2021-04-10 01:30:45,46.433,6.9114,48.99,73,100,3.0,light rain
389,New Lenox,US,2021-04-10 01:30:46,41.512,-87.9656,59.0,82,1,6.91,clear sky
390,Manggar,ID,2021-04-10 01:30:46,-2.8833,108.2667,84.51,69,99,4.68,overcast clouds
391,Acapulco,MX,2021-04-10 01:26:22,16.8634,-99.8901,80.6,69,75,8.05,broken clouds
392,Severo-Yeniseyskiy,RU,2021-04-10 01:30:46,60.3725,93.0408,23.2,82,21,3.51,few clouds
393,Inirida,CO,2021-04-10 01:30:47,3.8653,-67.9239,74.28,96,100,1.39,overcast clouds
394,Sao Jose Da Coroa Grande,BR,2021-04-10 01:30:47,-8.8978,-35.1478,77.67,84,83,9.31,broken clouds
395,Luau,AO,2021-04-10 01:30:47,-10.7073,22.2247,61.93,72,100,3.53,overcast clouds
396,Buraydah,SA,2021-04-10 01:30:48,26.326,43.975,80.6,39,20,5.75,few clouds
397,Hofn,IS,2021-04-10 01:30:48,64.2539,-15.2082,24.44,52,4,11.05,clear sky
398,High Level,CA,2021-04-10 01:27:17,58.5169,-117.136,41.0,56,75,5.19,broken clouds
399,Tshikapa,CD,2021-04-10 01:30:48,-6.4167,20.8,68.68,97,100,1.77,overcast clouds
400,Mugur-Aksy,RU,2021-04-10 01:30:49,50.35,90.5,21.29,82,92,7.56,overcast clouds
401,Tayoltita,MX,2021-04-10 01:30:49,24.0833,-105.9333,66.07,62,0,2.75,clear sky
402,Kovur,IN,2021-04-10 01:30:49,14.4833,79.9833,81.3,73,100,9.95,overcast clouds
403,Bogovina,RS,2021-04-10 01:30:49,43.895,21.9403,36.0,38,15,1.19,few clouds
404,Kruisfontein,ZA,2021-04-10 01:30:50,-34.0033,24.7314,57.24,83,69,2.28,broken clouds
405,Paamiut,GL,2021-04-10 01:30:50,61.994,-49.6678,33.78,87,100,6.4,overcast clouds
406,Iracoubo,GF,2021-04-10 01:30:50,5.4802,-53.2011,75.65,91,100,5.5,overcast clouds
407,Tarko-Sale,RU,2021-04-10 01:30:51,64.9225,77.785,33.22,94,100,18.28,overcast clouds
408,Ossora,RU,2021-04-10 01:30:51,59.2353,163.0719,18.93,81,100,14.34,overcast clouds
409,Piacabucu,BR,2021-04-10 01:30:51,-10.4056,-36.4344,79.38,72,100,7.4,overcast clouds
410,Ambon,ID,2021-04-10 01:30:52,-3.6954,128.1814,78.8,89,40,6.91,heavy intensity rain
411,Gainesville,US,2021-04-10 01:27:30,29.6516,-82.3248,73.4,60,75,5.75,broken clouds
412,Bowen,AU,2021-04-10 01:30:52,-20.0167,148.2333,86.0,58,5,11.5,clear sky
413,Bukachacha,RU,2021-04-10 01:30:52,52.9833,116.9167,38.1,46,2,10.47,clear sky
414,Mudgal,IN,2021-04-10 01:30:53,16.0167,76.4333,80.96,35,82,11.34,broken clouds
415,Plettenberg Bay,ZA,2021-04-10 01:30:53,-34.0527,23.3716,60.57,80,53,1.97,broken clouds
416,Alice Springs,AU,2021-04-10 01:30:53,-23.7,133.8833,81.0,38,69,14.97,broken clouds
417,Bestobe,KZ,2021-04-10 01:30:54,52.4994,73.0975,32.43,98,100,9.78,overcast clouds
418,Karpathos,GR,2021-04-10 01:30:54,35.507,27.2132,50.0,46,0,28.77,clear sky
419,Bongandanga,CD,2021-04-10 01:30:54,1.5,21.05,69.84,89,68,2.21,broken clouds
420,Channel-Port Aux Basques,CA,2021-04-10 01:30:55,47.5702,-59.1367,38.19,82,19,15.73,few clouds
421,Bandarbeyla,SO,2021-04-10 01:30:55,9.4942,50.8122,76.05,72,0,4.92,clear sky
422,Itarema,BR,2021-04-10 01:30:55,-2.9248,-39.9167,79.38,84,40,11.77,scattered clouds
423,Portland,US,2021-04-10 01:30:38,45.5234,-122.6762,57.99,41,90,11.5,overcast clouds
424,Astoria,US,2021-04-10 01:30:56,46.1879,-123.8313,48.0,66,90,11.5,overcast clouds
425,Lusambo,CD,2021-04-10 01:30:56,-4.9667,23.45,68.92,98,100,1.77,overcast clouds
426,Palmer,US,2021-04-10 01:27:35,42.1584,-72.3287,57.2,58,75,5.75,broken clouds
427,Broken Hill,AU,2021-04-10 01:30:56,-31.95,141.4333,64.4,48,75,17.27,broken clouds
428,Sangar,RU,2021-04-10 01:30:57,63.9242,127.4739,19.38,90,100,3.96,light snow
429,Limoges,FR,2021-04-10 01:30:57,45.75,1.3333,46.99,87,90,12.66,overcast clouds
430,Nelson Bay,AU,2021-04-10 01:30:57,-32.7167,152.15,73.0,60,52,14.97,broken clouds
431,Uusikaupunki,FI,2021-04-10 01:30:57,60.8004,21.4084,37.4,87,90,8.05,overcast clouds
432,Cayenne,GF,2021-04-10 01:30:58,4.9333,-52.3333,79.0,94,0,4.36,clear sky
433,Merke,KZ,2021-04-10 01:30:58,42.8728,73.1786,53.35,45,6,3.98,clear sky
434,Vao,NC,2021-04-10 01:30:41,-22.6667,167.4833,76.08,90,100,15.32,moderate rain
435,Comodoro Rivadavia,AR,2021-04-10 01:30:58,-45.8667,-67.5,50.0,87,0,3.44,clear sky
436,Jiangyou,CN,2021-04-10 01:30:59,31.7667,104.7167,56.17,89,100,1.14,overcast clouds
437,Hastings,GB,2021-04-10 01:30:59,50.8552,0.5729,44.01,91,100,1.99,overcast clouds
438,Deputatskiy,RU,2021-04-10 01:31:00,69.3,139.9,-0.54,89,100,4.68,overcast clouds
439,Tautira,PF,2021-04-10 01:31:00,-17.7333,-149.15,86.0,66,40,5.75,scattered clouds
440,Christiana,ZA,2021-04-10 01:31:00,-27.914,25.1611,65.84,42,0,6.06,clear sky
441,Qui Nhon,VN,2021-04-10 01:31:00,13.7667,109.2333,80.91,73,55,8.16,broken clouds
442,Arlit,NE,2021-04-10 01:31:01,18.7369,7.3853,82.0,7,0,4.97,clear sky
443,La Joya,MX,2021-04-10 01:31:01,18.6667,-99.4667,81.18,23,12,4.88,few clouds
444,Geraldton,AU,2021-04-10 01:31:01,-28.7667,114.6,78.8,50,90,23.02,light rain
445,Bonavista,CA,2021-04-10 01:31:02,48.6499,-53.1147,35.01,100,100,8.05,moderate rain
446,Francia,HN,2021-04-10 01:31:02,15.85,-85.5833,84.2,58,75,3.44,broken clouds
447,Durazno,UY,2021-04-10 01:31:02,-33.4131,-56.5006,65.64,98,100,6.78,moderate rain
448,Huntington,US,2021-04-10 01:27:35,38.4193,-82.4452,73.4,23,1,4.61,clear sky
449,Pacific Grove,US,2021-04-10 01:31:03,36.6177,-121.9166,53.01,80,0,1.99,clear sky
450,Tukrah,LY,2021-04-10 01:31:03,32.5341,20.5791,52.48,61,0,18.79,clear sky
451,Cocobeach,GA,2021-04-10 01:31:04,1.0002,9.5823,78.8,100,40,3.44,light rain
452,Sigli,ID,2021-04-10 01:31:04,5.3848,95.9609,82.22,75,97,1.14,overcast clouds
453,Adrian,US,2021-04-10 01:31:04,41.8975,-84.0372,62.6,45,1,7.36,clear sky
454,Savonlinna,FI,2021-04-10 01:31:04,61.8699,28.88,37.4,81,90,20.71,overcast clouds
455,Cedar City,US,2021-04-10 01:31:05,37.6775,-113.0619,62.6,10,1,10.36,clear sky
456,Garoua Boulai,CM,2021-04-10 01:31:05,5.8833,14.55,67.98,82,100,2.77,overcast clouds
457,Wokha,IN,2021-04-10 01:31:05,26.1,94.2667,66.09,55,13,0.54,few clouds
458,Heze,CN,2021-04-10 01:31:06,35.2431,115.4411,64.87,42,20,11.18,few clouds
459,Muros,ES,2021-04-10 01:31:06,42.7762,-9.0603,54.0,93,83,3.0,broken clouds
460,Caravelas,BR,2021-04-10 01:31:06,-17.7125,-39.2481,72.68,88,27,7.52,scattered clouds
461,Maniitsoq,GL,2021-04-10 01:31:07,65.4167,-52.9,31.6,99,100,8.46,snow
462,Port Victoria,KE,2021-04-10 01:31:07,0.0939,33.9756,69.37,81,100,7.4,overcast clouds
463,Phuket,TH,2021-04-10 01:28:05,8.0,98.25,88.0,83,20,4.61,few clouds
464,Ardabil,IR,2021-04-10 01:29:53,38.2498,48.2933,52.79,69,78,3.11,broken clouds
465,Dunmore,US,2021-04-10 01:31:07,41.4198,-75.6324,57.2,67,90,4.61,overcast clouds
466,Shakawe,BW,2021-04-10 01:31:08,-18.3667,21.85,60.3,45,0,4.97,clear sky
467,Chaman,PK,2021-04-10 01:31:08,30.9236,66.4512,64.11,17,35,5.46,scattered clouds
468,Saint Anthony,US,2021-04-10 01:31:08,45.0205,-93.218,46.99,76,90,16.11,overcast clouds
469,Luzhou,CN,2021-04-10 01:31:09,28.8724,105.4405,59.41,86,100,1.72,overcast clouds
470,Harper,LR,2021-04-10 01:31:09,4.375,-7.7169,79.03,85,100,2.08,overcast clouds
471,Gimli,CA,2021-04-10 01:31:09,50.6336,-96.9907,44.6,65,100,12.66,overcast clouds
472,Sibu,MY,2021-04-10 01:31:10,2.3,111.8167,78.8,89,40,3.44,scattered clouds
473,Lazaro Cardenas,MX,2021-04-10 01:30:03,17.9583,-102.2,75.42,74,0,5.77,clear sky
474,Goderich,CA,2021-04-10 01:30:09,43.7501,-81.7165,66.2,48,86,12.66,overcast clouds
475,Ketchikan,US,2021-04-10 01:31:10,55.3422,-131.6461,39.2,56,90,1.92,light snow
476,Marawi,PH,2021-04-10 01:31:10,7.9986,124.2928,84.0,75,88,5.01,overcast clouds
477,Waipawa,NZ,2021-04-10 01:31:11,-41.4122,175.5153,69.01,73,75,17.27,very heavy rain
478,Port Keats,AU,2021-04-10 01:31:11,-14.25,129.55,91.51,50,100,4.43,overcast clouds
479,Kununurra,AU,2021-04-10 01:29:27,-15.7667,128.7333,87.8,62,46,4.61,scattered clouds
480,Mitzic,GA,2021-04-10 01:31:11,0.7821,11.549,69.35,97,100,0.54,overcast clouds
481,Laurel,US,2021-04-10 01:30:00,39.0993,-76.8483,55.99,94,90,6.91,overcast clouds
482,San Quintin,MX,2021-04-10 01:31:12,30.4833,-115.95,60.04,82,28,12.33,scattered clouds
483,Sao Filipe,CV,2021-04-10 01:31:12,14.8961,-24.4956,74.89,59,30,11.05,scattered clouds
484,Rio Gallegos,AR,2021-04-10 01:31:12,-51.6226,-69.2181,46.4,61,0,5.75,clear sky
485,Port Hardy,CA,2021-04-10 01:31:13,50.6996,-127.4199,39.2,87,90,16.11,light snow
486,Ust-Koksa,RU,2021-04-10 01:31:13,50.2696,85.6108,27.86,77,4,2.01,clear sky
487,Shar,KZ,2021-04-10 01:31:13,49.5886,81.0453,36.77,60,1,2.84,clear sky
488,Kashi,CN,2021-04-10 01:31:14,39.4547,75.9797,44.6,65,0,4.47,clear sky
489,Elbistan,TR,2021-04-10 01:31:14,38.2059,37.1983,43.32,67,92,6.35,overcast clouds
490,Lichuan,CN,2021-04-10 01:31:14,30.3,108.85,46.42,94,100,3.94,overcast clouds
491,Bud,US,2021-04-10 01:31:15,39.447,-86.1758,69.8,46,1,14.97,clear sky
492,Birnin Kebbi,NG,2021-04-10 01:31:15,12.4539,4.1975,83.21,10,5,4.81,clear sky
493,Phalombe,MW,2021-04-10 01:31:15,-15.8064,35.6507,59.54,91,100,1.83,overcast clouds
494,Bendigo,AU,2021-04-10 01:31:15,-36.7667,144.2833,60.01,60,57,11.01,broken clouds
495,Westport,US,2021-04-10 01:31:16,41.1415,-73.3579,50.0,81,75,6.91,broken clouds
496,Olafsvik,IS,2021-04-10 01:31:16,64.8945,-23.7142,31.44,62,12,5.61,few clouds
497,Perth,AU,2021-04-10 01:31:16,-31.9333,115.8333,73.0,56,0,21.85,clear sky
498,Muswellbrook,AU,2021-04-10 01:31:17,-32.2667,150.9,72.72,34,22,13.33,few clouds
499,Tessalit,ML,2021-04-10 01:31:17,20.1986,1.0114,80.31,13,0,8.16,clear sky
500,Iquique,CL,2021-04-10 01:31:17,-20.2208,-70.1431,66.2,72,90,3.44,overcast clouds
501,Dhidhdhoo,MV,2021-04-10 01:31:18,6.8833,73.1,82.09,71,2,1.48,clear sky
502,Naantali,FI,2021-04-10 01:31:18,60.4674,22.0243,37.4,87,90,8.05,overcast clouds
503,Seydi,TM,2021-04-10 01:31:18,39.4816,62.9137,63.23,31,0,8.97,clear sky
504,Murmansk,RU,2021-04-10 01:31:19,68.0,34.0,22.62,98,100,3.74,light snow
505,Port Augusta,AU,2021-04-10 01:31:19,-32.5,137.7667,66.2,59,75,16.11,broken clouds
506,Houma,US,2021-04-10 01:29:56,29.5958,-90.7195,77.0,88,90,16.11,overcast clouds
507,Sangin,AF,2021-04-10 01:31:19,32.0728,64.8359,67.82,14,96,0.76,overcast clouds
508,Winona,US,2021-04-10 01:31:20,43.9666,-91.7668,51.8,82,90,6.91,overcast clouds
509,Teknaf,BD,2021-04-10 01:31:20,20.8624,92.3058,80.94,71,6,2.28,clear sky
510,Pedernales,DO,2021-04-10 01:31:20,18.0384,-71.744,77.92,73,100,7.67,overcast clouds
511,Chernyshevskiy,RU,2021-04-10 01:31:21,63.0128,112.4714,3.79,75,100,10.85,overcast clouds
512,Morgan City,US,2021-04-10 01:31:21,29.6994,-91.2068,75.2,94,90,11.5,overcast clouds
513,Kawanoe,JP,2021-04-10 01:31:21,34.0167,133.5667,62.6,50,20,9.22,few clouds
514,Solnechnyy,RU,2021-04-10 01:31:22,50.7214,136.6319,42.98,57,8,6.87,clear sky
515,Christchurch,NZ,2021-04-10 01:31:22,-43.5333,172.6333,63.0,82,100,20.71,overcast clouds
516,Zhanaozen,KZ,2021-04-10 01:31:22,43.3,52.8,64.26,27,0,11.14,clear sky
517,Playas,EC,2021-04-10 01:31:23,-2.6333,-80.3833,75.18,86,100,5.32,light rain
518,Verkhnyaya Inta,RU,2021-04-10 01:31:23,65.9811,60.3094,33.19,81,62,14.9,broken clouds
519,Kismayo,SO,2021-04-10 01:31:23,-0.3582,42.5454,81.03,80,35,10.8,light rain
520,Sinazongwe,ZM,2021-04-10 01:31:23,-17.2614,27.4618,70.14,54,0,1.7,clear sky
521,Goroka,PG,2021-04-10 01:31:24,-6.0834,145.3873,64.63,91,100,2.01,heavy intensity rain
522,Nesebar,BG,2021-04-10 01:31:24,42.7833,27.7333,33.8,86,0,4.61,clear sky
523,Ayacucho,PE,2021-04-10 01:31:24,-13.1583,-74.2239,55.22,85,100,3.89,overcast clouds
524,Krasnoselkup,RU,2021-04-10 01:31:25,65.7,82.4667,28.72,90,100,14.34,overcast clouds
